salary,city,workYear,district,companySize,companyFullName,industryField,companyLabelList,positionLables,firstType,positionAdvantage,positionName,education,financeStage,createTime
20k-40k,北京,3-5年,朝阳区,150-500人,北京果壳互动信息技术有限公司,"移动互联网,社交网络","技能培训,年度旅游,岗位晋升,家庭式三餐,","大数据,",开发/测试/运维类,"八险一金,免费三餐,不加班,弹性工作",高级Python开发工程师,本科,C轮,2017-12-20 09:58:34
15k-30k,北京,1-3年,朝阳区,500-2000人,上海一起作业信息科技有限公司,"移动互联网,教育","节日礼物,岗位晋升,扁平管理,领导好,","教育,django,",开发/测试/运维类,核心部门,Python开发工程师,本科,D轮及以上,2017-12-19 11:39:08
20k-30k,北京,3-5年,朝阳区,150-500人,北京好巧国际旅行社有限公司,数据服务,"五险一金,弹性工作,扁平管理,百万医疗,",,开发/测试/运维类,"带薪年假,五险一金,弹性工作,股票期权",python工程师,本科,B轮,2017-12-12 09:40:29
15k-30k,北京,3-5年,朝阳区,500-2000人,贝壳金控控股集团有限公司,金融、移动互联网,"专项奖金,年终分红,定期体检,绩效奖金,","高级,中级,Java,MySQL,",开发/测试/运维类,"扁平管理,创业氛围",python开发工程师,本科,未融资,2017-12-20 15:16:03
15k-25k,北京,3-5年,海淀区,50-150人,云蜂科技有限公司,移动互联网,"绩效奖金,带薪年假,定期体检,年度旅游,","MySQL,爬虫,",开发/测试/运维类,"发展空间大,技术氛围好,办公环境好,简单开放",Python工程师,本科,不需要融资,2017-12-20 14:31:51
10k-15k,北京,1-3年,海淀区,2000人以上,北京天融信网络安全,信息安全,"五险一金,弹性工作,交通补助,定期体检,","信息安全,Java,MySQL,",开发/测试/运维类,"七险一金,年终奖,带薪年假,带薪病假",python开发工程师,本科,上市公司,2017-12-20 16:45:24
20K-40K,北京,5-10年,朝阳区,50-150人,北京博派通达科技有限公司,"移动互联网,硬件","年底双薪,股票期权,专项奖金,带薪年假,","专家,高级,后端开发,web,",开发/测试/运维类,极客精神，Python大牛，纯互联网文化,Python资深工程师,大专,A轮,2017-12-20 14:49:40
15k-25k,北京,3-5年,朝阳区,500-2000人,掌阅科技股份有限公司,移动互联网,"专项奖金,带薪年假,年度旅游,扁平管理,","云计算,",技术,"管理扁平化,发展机会佳,薪资待遇好",Python研发工程师（中高级）,本科,不需要融资,2017-12-20 14:46:22
15k-25k,北京,3-5年,海淀区,50-150人,北京天广汇通科技有限公司,"信息安全,数据服务","股票期权,午餐补助,通讯津贴,绩效奖金,","社交,软件开发,Java,爬虫,",开发/测试/运维类,软件工程师,python开发工程师,本科,不需要融资,2017-12-20 09:06:47
20k-40k,北京,3-5年,海淀区,15-50人,北京乐信圣文科技有限责任公司,移动互联网,"交通补助,午餐补助,项目奖金,季度奖金,",,开发/测试/运维类,"项目奖金,五险一金,季度奖金,年终奖",高级Python开发工程师,本科,A轮,2017-12-19 11:25:59
20k-40k,北京,3-5年,海淀区,150-500人,北京智融时代科技有限公司,金融,"股票期权,绩效奖金,五险一金,带薪年假,",,技术,"成长空间,技术驱动,顶尖团队,弹性工作",高级Python开发工程师,本科,C轮,2017-12-17 10:39:31
15k-25k,北京,3-5年,海淀区,500-2000人,店商互联（北京）科技发展有限公司,"移动互联网,电子商务","技能培训,年底双薪,节日礼物,绩效奖金,","后端开发,Ruby,GO,php,Java,",开发/测试/运维类,"临近地铁,大平台,准上市",高级Python工程师,本科,B轮,2017-12-20 15:53:21
25k-35k,北京,5-10年,朝阳区,500-2000人,维我软件（上海）有限公司北京分公司,"移动互联网,企业服务","行业领先,超长年假,年度旅游,","云计算,高级,后端开发,web,",开发/测试/运维类,"纽交所上市,云计算,SaaS,股票",资深Python工程师,本科,上市公司,2017-12-20 10:25:34
18k-30k,北京,3-5年,东城区,500-2000人,金色家园网络科技有限公司,O2O,"节日礼物,带薪年假,绩效奖金,管理规范,",,技术,福利好，14薪,Python工程师,本科,不需要融资,2017-12-20 09:28:48
25k-35k,北京,3-5年,海淀区,2000人以上,北京小米科技有限责任公司,移动互联网,"快速成长,免费班车,扁平管理,技能培训,","信息安全,社交,音乐,后端开发,php,",开发/测试/运维类,"超赞团队,技术成长,发挥空间,小米期权",后台开发-Python,本科,D轮及以上,2017-12-20 12:09:48
10k-20k,北京,1-3年,海淀区,500-2000人,北京弘合柏基金融信息服务有限责任公司,金融,"岗位晋升,股票期权,绩效奖金,定期体检,","金融,大数据,linux,MySQL,",产品/需求/项目类,"大咖云集,扁平管理,上级nic,环境高大上",Python工程师,本科,C轮,2017-12-20 12:03:40
10k-20k,北京,3-5年,朝阳区,2000人以上,武汉佰钧成技术有限责任公司,移动互联网,"带薪年假,计算机软件,管理规范,定期体检,","高级,软件开发,",开发/测试/运维类,项目大&nbsp;稳定&nbsp;技术新&nbsp;提升快,Python,本科,不需要融资,2017-12-19 11:07:15
15K-30K,北京,3-5年,朝阳区,50-150人,北京博派通达科技有限公司,"移动互联网,硬件","年底双薪,股票期权,专项奖金,带薪年假,","资深,后端开发,web,爬虫,",开发/测试/运维类,极客精神，Python大牛，纯互联网文化,Python高级工程师,大专,A轮,2017-12-20 14:49:19
12k-20k,北京,1-3年,朝阳区,15-50人,超对称（北京）科技有限公司,"移动互联网,企业服务","股票期权,带薪年假,弹性工作,五险一金,","后端,算法,数据结构,",开发/测试/运维类,"五险一金,每周运动,无限量零食,好老板",Python开发工程师,本科,A轮,2017-12-20 11:10:54
15k-30k,北京,3-5年,朝阳区,150-500人,赤子城网络技术（北京）有限公司,"移动互联网,游戏","学习氛围好,扁平管理,交通方便,各种旅行福利,","广告营销,php,MySQL,",开发/测试/运维类,"七险一金,8天年假,技术氛围好",高级Python开发工程师,本科,D轮及以上,2017-12-20 10:54:08
20k-40k,北京,3-5年,海淀区,150-500人,北京智融时代科技有限公司,金融,"股票期权,绩效奖金,五险一金,带薪年假,","安全,Java,CRM,",开发/测试/运维类,"文化开放,弹性不打卡,发展快速,上升空间",Python开发工程师,本科,C轮,2017-12-19 10:50:58
25k-35k,北京,5-10年,海淀区,50-150人,中科视拓（北京）科技有限公司,企业服务,"交通补助,午餐补助,扁平管理,弹性工作,","资深,node.js,MySQL,后端,",开发/测试/运维类,"五险一金,免费体检,员工团建,节日礼金",Python工程师,本科,A轮,2017-12-08 19:18:56
25k-45k,北京,3-5年,朝阳区,2000人以上,北京三快在线科技有限公司,"移动互联网,O2O","技能培训,绩效奖金,岗位晋升,领导好,","云计算,Java,内核开发,OpenStack,",开发/测试/运维类,"大平台,福利好,起点高",美团云Python/Golang工程师,本科,D轮及以上,2017-12-20 11:22:31
15k-30k,北京,3-5年,海淀区,15-50人,北京陌上花科技有限公司,移动互联网,"股票期权,岗位晋升,弹性工作,绩效奖金,","即时通讯,资深,高级,中级,后端开发,",开发/测试/运维类,"绩效奖金,弹性工作,技术大牛,晋升空间",Python开发工程师,本科,B轮,2017-12-20 21:59:09
15k-25k,北京,1-3年,朝阳区,50-150人,北京乐动力网络科技有限公司,移动互联网,"年底双薪,免费三餐,股票期权,带薪年假,","云计算,大数据,MySQL,redis,",开发/测试/运维类,"免费三餐,弹性办公,办公室健身,靠谱团队",Python工程师,本科,A轮,2017-12-19 10:28:47
35k-45k,北京,3-5年,朝阳区,50-150人,永杨安风（北京）科技有限公司,移动互联网,"绩效奖金,专项奖金,带薪年假,节日礼物,","移动互联网,高级,",开发/测试/运维类,"移动互联网,绩效奖金,妹子多,国外团建",资深Python工程师,本科,B轮,2017-12-20 17:03:32
20k-40k,北京,1-3年,朝阳区,150-500人,北京优虎商务服务有限公司,"移动互联网,金融","绩效奖金,年底双薪,带薪年假,定期体检,","资深,MySQL,",开发/测试/运维类,"加班少,福利好",python开发工程师,本科,B轮,2017-12-20 10:12:02
20k-30k,北京,3-5年,朝阳区,500-2000人,维我软件（上海）有限公司北京分公司,"移动互联网,企业服务","行业领先,超长年假,年度旅游,","资深,Java,架构,",开发/测试/运维类,"纽交所上市,云计算,SaaS,生命科学",高级Python工程师,本科,上市公司,2017-12-20 10:25:08
20k-35k,北京,3-5年,海淀区,2000人以上,北京小米科技有限责任公司,移动互联网,"快速成长,免费班车,扁平管理,技能培训,","Java,系统架构,",开发/测试/运维类,"创业氛围,股票期权",Python工程师（锁屏画报）,本科,D轮及以上,2017-12-20 09:05:53
15k-30k,北京,1-3年,海淀区,150-500人,北京智者天下科技有限公司,"移动互联网,社交网络","年底双薪,股票期权,带薪年假,定期体检,","高级,中级,初级,后端开发,web,",开发/测试/运维类,弹性工作；自助三餐；年终奖金等,Python开发工程师,本科,D轮及以上,2017-12-19 18:13:06
25k-40k,北京,3-5年,海淀区,50-150人,深圳码隆科技有限公司,移动互联网,"技术大牛集聚,扁平管理,五险一金,领导好,","C++,Java,算法,",开发/测试/运维类,发展前景广阔,高级Python工程师,不限,A轮,2017-12-20 14:56:47
30k-50k,北京,3-5年,东城区,2000人以上,海航科技集团有限公司,"移动互联网,数据服务","节日礼物,年底双薪,折扣机票,带薪年假,","机器学习,大数据,Java,c#,",开发/测试/运维类,"高薪,年假",Python开发工程师,本科,不需要融资,2017-12-12 10:15:13
15k-30k,北京,3-5年,朝阳区,500-2000人,贝壳金控控股集团有限公司,金融、移动互联网,"专项奖金,年终分红,定期体检,绩效奖金,","Java,MySQL,",开发/测试/运维类,"扁平管理,创业团队,福利完善",Python开发工程师,本科,未融资,2017-11-30 08:56:13
12k-24k,北京,3-5年,朝阳区,50-150人,智线云科技（北京）有限公司,"移动互联网,数据服务","绩效奖金,股票期权,带薪年假,弹性工作,","软件开发,SaaS软件,全栈能力,",开发/测试/运维类,"带薪年假,福利多,办公环境好,氛围自由",高级Java/PHP/Python工程师,本科,A轮,2017-12-20 10:16:35
15k-25k,北京,3-5年,海淀区,500-2000人,店商互联（北京）科技发展有限公司,"移动互联网,电子商务","技能培训,年底双薪,节日礼物,绩效奖金,","后端开发,服务器端,Ruby,Go,",开发/测试/运维类,"五险一金,餐补,交通补,生日福利",Python高级开发工程师,本科,B轮,2017-12-20 09:27:15
18k-36k,北京,不限,朝阳区,15-50人,北京齿轮易创科技有限公司,"企业服务,移动互联网","股票期权,扁平管理,领导好,五险一金,","Java,系统架构,架构,mvc,",开发/测试/运维类,"扁平化管理,团队氛围好,自动化管理,快速成长",python工程师,本科,天使轮,2017-12-19 13:54:15
15k-30k,北京,1年以下,朝阳区,150-500人,北京数美时代科技有限公司,"企业服务,数据服务","年底双薪,大数据,带薪年假,通讯津贴,","大数据,数据挖掘,",开发/测试/运维类,"飞速发展,技术氛围浓,待遇好,发展快",python研发工程师,硕士,B轮,2017-12-20 11:22:14
10k-20k,北京,3-5年,海淀区,15-50人,北京缔联科技有限公司,企业服务,"年底双薪,节日礼物,年度旅游,岗位晋升,","即时通讯,Java,MySQL,",开发/测试/运维类,"周末双休,法定节假日,六险一金,年底双薪",Python开发工程师,本科,B轮,2017-12-20 09:37:18
20k-30k,北京,3-5年,朝阳区,150-500人,北京钱方银通科技有限公司,金融,"节日礼物,带薪年假,绩效奖金,年度旅游,","node.js,php,Java,web,",开发/测试/运维类,"试用期全薪,餐补,六险一金,年终奖",Python开发,本科,B轮,2017-12-20 14:52:14
20k-40k,北京,3-5年,朝阳区,150-500人,北京思维造物信息科技有限公司,"移动互联网,文化娱乐","专项奖金,扁平管理,帅哥多,领导好,","支付,信息安全,专家,php,Java,",开发/测试/运维类,"弹性工作,不考勤,团队好,节操币",Python开发工程师,本科,B轮,2017-12-20 09:30:14
20k-40k,北京,3-5年,朝阳区,2000人以上,北京三快在线科技有限公司,"移动互联网,O2O","技能培训,绩效奖金,岗位晋升,领导好,","大数据,数据分析,数据挖掘,",开发/测试/运维类,"团队技术好,薪酬福利好",python工程师,本科,D轮及以上,2017-11-30 11:34:05
25k-50k,北京,3-5年,海淀区,150-500人,北京精真估信息技术有限公司,"移动互联网,广告营销","豪华创业,带薪年假,岗位晋升,扁平管理,","大数据,算法,机器学习,",开发/测试/运维类,"易车网旗下,汽车大数据,全五险一金,旅游团建",数据挖掘专家/工程师（Python）,硕士,C轮,2017-12-20 15:55:49
15k-25k,北京,3-5年,朝阳区,500-2000人,维我软件（上海）有限公司北京分公司,"移动互联网,企业服务","行业领先,超长年假,年度旅游,","云计算,后端开发,web,项目管理,ERP,",开发/测试/运维类,"纽交所上市,云计算,SaaS,生命科学",软件工程师 - Python,本科,上市公司,2017-12-20 10:25:34
10k-15k,北京,1-3年,朝阳区,50-150人,智线云科技（北京）有限公司,"移动互联网,数据服务","绩效奖金,股票期权,带薪年假,弹性工作,","Java,分布式,架构,",开发/测试/运维类,"五险一金,补充医疗险,带薪年假,弹性工作",Python中级工程师,本科,A轮,2017-12-20 10:16:35
15k-25k,北京,1-3年,海淀区,2000人以上,北京搜狗科技发展有限公司,"移动互联网,数据服务","岗位晋升,扁平管理,管理规范,精英团队,","C++,Java,算法,",开发/测试/运维类,人工智能、最前沿技术能力、巨大成长空间,搜狗AI云-Python开发工程师,本科,C轮,2017-12-20 09:45:24
20k-40k,北京,3-5年,,150-500人,北京智融时代科技有限公司,金融,"股票期权,绩效奖金,五险一金,带薪年假,",,技术,"成长空间,技术驱动,顶尖团队,弹性工作",高级Python开发工程师,本科,C轮,2017-12-19 10:50:58
25k-50k,北京,5-10年,通州区,2000人以上,京东金融,金融,"供应链金融,消费金融,众筹业务,支付业务,","大数据,数据挖掘,算法,机器学习,",开发/测试/运维类,餐补+年终奖+良好的晋升空间,Python研发工程师,本科,上市公司,2017-12-17 16:50:51
18k-28k,北京,1-3年,海淀区,2000人以上,北京爱奇艺科技有限公司,"广告营销,文化娱乐","绩效奖金,五险一金,交通补助,带薪年假,","云计算,资深,高级,golang,",开发/测试/运维类,14薪，12天带薪年假，地铁周边,Python开发工程师,硕士,D轮及以上,2017-12-15 17:55:27
15k-30k,北京,3-5年,朝阳区,2000人以上,高德软件有限公司,移动互联网,"弹性工作,帅哥多,美女多,五险一金,","php,MySQL,golang,",开发/测试/运维类,阿里福利~,python开发高级工程师,本科,上市公司,2017-12-20 15:20:08
25k-40k,北京,5-10年,朝阳区,50-150人,路书（北京）科技有限公司,"移动互联网,旅游","年度旅游,五险一金,弹性工作,股票期权,",,开发/测试/运维类,"优秀团队,高颜值产品,年度旅游,扁平化管理",高级python研发工程师,本科,A轮,2017-12-20 11:30:03
15k-30k,北京,3-5年,海淀区,15-50人,北京掌控世代科技有限公司,"移动互联网,电子商务","股票期权,带薪年假,定期体检,年度旅游,","Java,MySQL,redis,",技术,行业第一 技术导向 大用户 大数据 超强团队,Python研发中级工程师,本科,A轮,2017-12-20 10:05:08
25k-45k,北京,3-5年,海淀区,50-150人,北京智分科技有限公司,移动互联网,"年底双薪,免费两餐,Geek范,免费健身,","资深,后端开发,服务器端,",开发/测试/运维类,"Geek范,清华系,福利待遇好,股票期权",高级Python开发工程师,本科,不需要融资,2017-12-20 10:42:08
18k-36k,北京,3-5年,朝阳区,50-150人,北京第三石科技发展有限公司,"移动互联网,电子商务","股票期权,交通补助,带薪年假,扁平管理,","云计算,php,Java,MySQL,",开发/测试/运维类,良好的技术氛围，丰厚的福利待遇,Python高级开发工程师,本科,B轮,2017-12-19 10:19:11
15k-30k,北京,1-3年,海淀区,2000人以上,百度在线网络技术（北京）有限公司,"移动互联网,数据服务","股票期权,弹性工作,五险一金,免费班车,","高级,架构,",开发/测试/运维类,"优秀团队,核心部门",百度大搜索_PHP/Python研发工程师,本科,不需要融资,2017-12-20 16:07:14
35k-50k,北京,5-10年,朝阳区,150-500人,北京好巧国际旅行社有限公司,数据服务,"五险一金,弹性工作,扁平管理,百万医疗,","专家,资深,C/C++,",开发/测试/运维类,"高增长,期权激励,弹性工作,百万医疗",Linux C++/Python高级研发工程师,本科,B轮,2017-12-20 14:32:41
20k-30k,北京,5-10年,东城区,500-2000人,金色家园网络科技有限公司,O2O,"节日礼物,带薪年假,绩效奖金,管理规范,","云计算,Java,系统架构,",开发/测试/运维类,"股票期权,绩效奖金",高级python工程师,本科,不需要融资,2017-12-20 09:28:48
20k-25k,北京,5-10年,海淀区,2000人以上,北京八维研修学院,教育,,"讲师,教务培训,",其它,职位晋升，五险一金，绩效奖金,Python技术经理,本科,未融资,2017-12-20 09:53:47
25k-35k,北京,3-5年,朝阳区,500-2000人,维我软件（上海）有限公司北京分公司,"移动互联网,企业服务","行业领先,超长年假,年度旅游,","云计算,资深,后端开发,web,架构,",开发/测试/运维类,"纽交所上市,云计算,SaaS,生命科学",高级软件工程师 （Python）,本科,上市公司,2017-12-20 10:19:44
15k-30k,北京,1-3年,朝阳区,15-50人,迅捷联动（北京）科技有限公司,移动互联网,"技能培训,年底双薪,股票期权,带薪年假,","后端,",技术,晋升空间大，待遇优。,python开发工程师,本科,A轮,2017-12-20 09:38:24
25k-35k,北京,5-10年,朝阳区,150-500人,北京墨迹风云科技股份有限公司,"移动互联网,生活服务","五险一金,弹性工作,岗位晋升,帅哥多,","云计算,Java,",开发/测试/运维类,"发展空间大,薪酬体系佳",Python高级开发工程师,本科,C轮,2017-12-19 18:24:05
15k-30k,北京,3-5年,朝阳区,2000人以上,高德软件有限公司,移动互联网,"弹性工作,帅哥多,美女多,五险一金,",,开发/测试/运维类,阿里福利~,高德-python开发高级工程师,本科,上市公司,2017-12-19 11:32:36
15k-30k,北京,3-5年,朝阳区,500-2000人,北京金山网络科技有限公司,"移动互联网,信息安全","带薪年假,美女前台,超赞年终奖,一公里工作圈,","智能硬件,软件开发,php,Java,MySQL,后端,",开发/测试/运维类,ai人工智能行业,python开发工程师,本科,上市公司,2017-11-23 10:51:56
15k-30k,北京,不限,海淀区,15-50人,北京爱特曼科技有限公司,"移动互联网,数据服务","年底双薪,定期体检,股票期权,带薪年假,","后端开发,爬虫,服务器端,大数据,php,",开发/测试/运维类,"顶级团队,快速发展,人工智能,高薪",Python开发工程师,不限,A轮,2017-12-20 15:21:39
15k-30k,北京,1-3年,朝阳区,150-500人,光合新知（北京）科技有限公司,"移动互联网,教育","产品领先行业,关注学习本源,明星跨界团队,股票期权,","中级,全栈,php,Java,",开发/测试/运维类,"年假15天,免费早午餐,技术氛围好,弹性不打卡",Python,不限,B轮,2017-12-20 13:14:24
15k-25k,北京,1-3年,海淀区,15-50人,北京破晓互动科技有限责任公司,游戏,"带薪年假,岗位晋升,扁平管理,领导好,","游戏开发,linux,MySQL,手游,django,",开发/测试/运维类,"大牛云集,无限零食,午餐补助,逗比氛围",python开发,本科,天使轮,2017-12-20 12:03:10
15k-30k,北京,1-3年,海淀区,15-50人,北京乐信圣文科技有限责任公司,移动互联网,"交通补助,午餐补助,项目奖金,季度奖金,","医疗健康,node.js,Java,",开发/测试/运维类,"五险一金,免费工作餐,年终奖,高端医疗",python工程师,本科,A轮,2017-12-19 11:26:00
15k-30k,北京,1-3年,朝阳区,50-150人,北京新工场投资顾问有限公司,"移动互联网,金融","年底双薪,节日礼物,技能培训,绩效奖金,","golang,",技术,互联网金融 无天花板 六险一金 期权激励,高级python开发工程师,本科,A轮,2017-12-19 10:20:58
8k-16k,北京,1-3年,东城区,150-500人,北京汇行科技有限公司,旅游,"股票期权,十四薪,零食饮料水果,团队氛围好,","爬虫,大数据,Java,算法,",开发/测试/运维类,"免费三餐,晋升空间,福利待遇好",Python,本科,B轮,2017-12-19 10:08:26
25k-35k,北京,3-5年,大兴区,2000人以上,中企动力科技股份有限公司,"电子商务,移动互联网","节日礼物,带薪年假,绩效奖金,岗位晋升,","php,Java,",开发/测试/运维类,福利待遇 发展前景 技术培训,Python高级研发工程师,大专,上市公司,2017-12-20 13:56:37
9k-15k,北京,1-3年,海淀区,500-2000人,人人贷商务顾问（北京）有限公司,金融,"绩效奖金,年底双薪,五险一金,交通补助,","大数据,数据分析,数据挖掘,SQL,数据开发,",开发/测试/运维类,"五险一金,互联网,扁平管理,各种福利",Python开发工程师,本科,A轮,2017-12-19 14:15:52
20k-30k,北京,3-5年,东城区,500-2000人,北京腾云天下科技有限公司,移动互联网,"精英团队,扁平管理,海量数据,弹性工作,","云计算,docker,OpenStack,",开发/测试/运维类,"前沿行业,弹性工作,团队气氛好,扁平化",Python工程师,本科,D轮及以上,2017-12-13 15:22:56
13k-18k,北京,1-3年,朝阳区,50-150人,智线云科技（北京）有限公司,"移动互联网,数据服务","绩效奖金,股票期权,带薪年假,弹性工作,","软件开发,全栈,研发工程师,Python开发,",技术,带薪年假+福利多+办公环境好+氛围自由开放,Python 中级工程师,本科,A轮,2017-12-20 10:16:35
25k-35k,北京,3-5年,朝阳区,500-2000人,维我软件（上海）有限公司北京分公司,"移动互联网,企业服务","行业领先,超长年假,年度旅游,","云计算,高级,web,Java,架构,",开发/测试/运维类,"纽交所上市,云计算,SaaS,生命科学",Python,本科,上市公司,2017-12-20 10:18:29
20k-30k,北京,1-3年,海淀区,2000人以上,搜狐媒体,"移动互联网,广告营销","节日礼物,项目奖金,弹性工作时间,15天年假,",,开发/测试/运维类,通行证业务,搜狐媒体-社交产品中心-Python工程师,本科,上市公司,2017-12-19 11:02:06
10k-20k,北京,1-3年,海淀区,150-500人,苏州博纳讯动软件有限公司,"移动互联网,企业服务","凝聚力强,客户群广,发展迅速,团队年轻,","linux,C++,Java,",开发/测试/运维类,"Linux,pytho,自动化",python开发工程师,本科,B轮,2017-12-13 09:28:27
15k-30k,北京,3-5年,东城区,500-2000人,紫梧桐（北京）资产管理有限公司,O2O,"技能培训,年底双薪,股票期权,带薪年假,","算法,",开发/测试/运维类,领导nice，发展空间大，六险一金,python工程师,本科,A轮,2017-12-20 14:51:59
10k-20k,北京,1-3年,朝阳区,2000人以上,北京尚德在线教育科技有限公司,教育,"绩效奖金,专项奖金,五险一金,带薪年假,","爬虫,http协议,",开发/测试/运维类,平台好,Python工程师,本科,B轮,2017-12-20 10:43:04
15k-30k,北京,3-5年,朝阳区,2000人以上,北京奇安信科技有限公司,"电子商务,企业服务","年底双薪,带薪年假,午餐补助,定期体检,","信息安全,web,C/C++,linux,",开发/测试/运维类,平台好；福利好；技术氛围好,360企业安全-Python高级开发工程师,本科,不需要融资,2017-12-20 10:41:42
30k-50k,北京,3-5年,海淀区,150-500人,北京智者天下科技有限公司,"移动互联网,社交网络","年底双薪,股票期权,带薪年假,定期体检,","专家,高级,后端开发,服务器端,",开发/测试/运维类,弹性工作；自助三餐；年终奖金等；,资深 Python 工程师,本科,D轮及以上,2017-12-19 18:13:06
35k-50k,北京,5-10年,朝阳区,150-500人,北京好巧国际旅行社有限公司,数据服务,"五险一金,弹性工作,扁平管理,百万医疗,",,开发/测试/运维类,"带薪年假,弹性工作,五险一金,股票期权",python高级工程师,本科,B轮,2017-12-20 14:32:36
15k-30k,北京,1-3年,朝阳区,150-500人,北京数美时代科技有限公司,"企业服务,数据服务","年底双薪,大数据,带薪年假,通讯津贴,","大数据,数据挖掘,",开发/测试/运维类,"飞速发展,发展快,海量数据",python研发工程师,本科,B轮,2017-12-20 11:22:14
18k-36k,北京,5-10年,大兴区,2000人以上,中企动力科技股份有限公司,"电子商务,移动互联网","节日礼物,带薪年假,绩效奖金,岗位晋升,","高级,",开发/测试/运维类,五险一金 弹性工作 免费班车 免费停车场,python研发工程师,本科,上市公司,2017-11-23 15:11:23
18k-36k,北京,3-5年,海淀区,500-2000人,北京弘合柏基金融信息服务有限责任公司,金融,"岗位晋升,股票期权,绩效奖金,定期体检,","金融,数据分析,数据挖掘,深度学习,MySQL,redis,",开发/测试/运维类,"大数据,高并发,安全稳定",python工程师（高级）,本科,C轮,2017-12-19 11:48:17
15k-20k,北京,3-5年,朝阳区,150-500人,北京中体骏彩信息技术有限公司,移动互联网,"技能培训,节日礼物,专项奖金,带薪年假,","php,Java,",开发/测试/运维类,"一日三餐,加班很少,绩效奖金,福利完善",python开发工程师,本科,不需要融资,2017-12-04 14:03:47
15k-25k,北京,3-5年,海淀区,50-150人,深圳码隆科技有限公司,移动互联网,"技术大牛集聚,扁平管理,五险一金,领导好,","后端开发,",开发/测试/运维类,发展前景广阔,Python开发工程师（北京）,不限,A轮,2017-12-20 14:56:47
15k-30k,北京,1-3年,海淀区,50-150人,创新工场（北京）企业管理股份有限公司,移动互联网,"绩效奖金,带薪年假,通讯津贴,年终分红,","中级,后端开发,C/C++,Postgres,",开发/测试/运维类,"谷歌大牛,商业资源,成长空间大,人工智能",python开发工程师,本科,未融资,2017-12-20 14:26:34
8k-15k,北京,1-3年,海淀区,500-2000人,店商互联（北京）科技发展有限公司,"移动互联网,电子商务","技能培训,年底双薪,节日礼物,绩效奖金,","后端开发,Ruby,GO,",开发/测试/运维类,"五险一金,生日福利,交通补,饭补",Python开发工程师,本科,B轮,2017-12-20 09:27:15
15k-30k,北京,3-5年,朝阳区,2000人以上,北京奇安信科技有限公司,"电子商务,企业服务","年底双薪,带薪年假,午餐补助,定期体检,","资深,linux,Web扫描器,",开发/测试/运维类,五险一金，弹性工作，餐饮补贴，节日福利,python 开发工程师,不限,不需要融资,2017-12-20 09:58:29
10k-20k,北京,3-5年,朝阳区,15-50人,杭州飞致云信息科技有限公司,企业服务,"年底双薪,绩效奖金,带薪年假,午餐补助,","MySQL,redis,架构,",开发/测试/运维类,"热门方向,发展空间大",Python研发工程师-北京,本科,不需要融资,2017-12-19 23:21:38
10K-20K,北京,1-3年,朝阳区,50-150人,北京博派通达科技有限公司,"移动互联网,硬件","年底双薪,股票期权,专项奖金,带薪年假,","爬虫,",开发/测试/运维类,年底双薪，五险一金，地铁周边,Python（模拟请求）,大专,A轮,2017-12-18 19:42:32
13k-25k,北京,不限,海淀区,150-500人,北京凌云雀科技有限公司,"数据服务,企业服务","股票期权,顶级技术团队,带薪年假,国际化管理,","云计算,",技术,"前沿科技,靠谱团队,工程师文化,H1B计划",Python,本科,B轮,2017-12-18 17:37:37
15k-25k,北京,不限,朝阳区,150-500人,北京倍飞视国际视觉艺术交流有限公司,文化娱乐,"带薪年假,绩效奖金,定期体检,晚餐补助,","linux,MySQL,后端,API开发,",开发/测试/运维类,"12天年假,12天病假,五险一金,定期体检",Python程序员,本科,不需要融资,2017-12-15 11:51:54
20k-40k,北京,3-5年,海淀区,15-50人,北京陌上花科技有限公司,移动互联网,"股票期权,岗位晋升,弹性工作,绩效奖金,","视频,直播,后端开发,linux,",开发/测试/运维类,"股票期权,绩效奖金,技术大牛,弹性工作",高级Python开发工程师,本科,B轮,2017-12-20 21:59:09
15k-30k,北京,3-5年,朝阳区,500-2000人,北京蚂蜂窝网络科技有限公司,"移动互联网,旅游","弹性工作,扁平管理,氛围好,年度体检,",,开发/测试/运维类,核心部门和岗位，股票期权,高级Python开发工程师,本科,D轮及以上,2017-12-20 15:16:10
25k-30k,北京,3-5年,朝阳区,150-500人,北京钱方银通科技有限公司,金融,"节日礼物,带薪年假,绩效奖金,年度旅游,",,技术,六险一金，带薪年假，年度体检，自由氛围。,Python开发工程师,本科,B轮,2017-12-20 14:52:15
12k-24k,北京,3-5年,朝阳区,150-500人,在线途游（北京）科技有限公司,"移动互联网,游戏","股票期权,专项奖金,五险一金,带薪年假,",,开发/测试/运维类,"工作居住证,年度体检,季度团建,弹性工作",Python web开发工程师,本科,B轮,2017-12-20 12:36:54
20k-40k,北京,3-5年,海淀区,2000人以上,北京搜狗科技发展有限公司,"移动互联网,数据服务","岗位晋升,扁平管理,管理规范,精英团队,","大数据,Java,",开发/测试/运维类,快速成长，感受全球氛围,搜狗海外输入法-Python高级开发工程师,本科,C轮,2017-12-20 09:45:23
20k-30k,北京,5-10年,朝阳区,150-500人,北京友缘在线网络科技股份有限公司,"移动互联网,社交网络","绩效奖金,年终分红,股票期权,年底双薪,","架构师,",开发/测试/运维类,福利待遇好，发展空间大,Python 资深开发,本科,不需要融资,2017-12-20 09:35:05
